image_path,label
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy81_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy130_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy15_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy42_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy54_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy203_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy74_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy192_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy5_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy23_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy184_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy35_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy62_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy147_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy19_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy110_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy106_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy58_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy151_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy150_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy59_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy107_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy111_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy18_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy146_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy63_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy34_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy185_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy22_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy193_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy4_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy202_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy75_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy55_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy43_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy14_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy131_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy80_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy189_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy166_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy38_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy8_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy170_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy127_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy96_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize healthy/healthy79_.jpg,Maize healthy
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper79_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper232_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper398_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper662_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper377_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper96_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper635_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper265_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper320_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper459_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper38_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper273_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper623_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper336_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper674_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper224_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper80_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper361_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper418_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper14_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper176_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper526_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper199_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper463_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper43_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper208_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper658_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper571_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper121_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper434_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper55_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper137_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper567_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper588_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper422_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper249_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper619_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper530_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper160_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper475_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper402_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper117_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper547_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper394_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper75_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper455_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper510_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper140_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper22_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper269_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper639_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper286_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper443_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper156_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper506_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper34_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper290_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper414_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper551_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper101_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper63_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper228_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper382_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper480_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper195_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper316_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper18_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper253_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper603_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper592_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper438_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper341_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper654_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper204_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper584_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper357_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper59_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper212_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper642_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper496_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper183_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper479_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper300_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper615_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper245_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper301_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper614_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper244_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper497_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper182_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper478_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper356_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper58_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper213_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper643_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper585_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper340_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper655_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper205_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper593_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper439_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper317_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper19_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper252_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper602_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper481_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper194_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper62_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper229_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper383_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper415_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper550_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper100_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper35_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper291_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper442_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper157_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper507_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper23_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper268_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper638_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper287_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper454_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper511_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper141_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper395_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper74_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper403_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper116_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper546_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper531_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper161_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper474_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper248_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper618_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper136_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper566_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper589_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper423_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper54_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper570_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper120_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper435_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper42_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper209_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper659_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper177_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper527_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper198_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper462_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper15_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper419_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper225_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper81_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper360_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper39_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper272_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper622_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper337_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper458_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper634_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper264_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper321_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper78_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper233_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper399_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper663_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper376_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper97_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper404_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper111_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper541_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper392_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper668_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper73_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper238_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper453_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper516_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper146_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper24_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper280_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper445_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper150_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper500_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper629_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper32_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper279_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper296_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper412_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper557_.jpg,Maize grasshoper
/Users/jeniphermawia/Desktop/crop/Maize grasshoper/grasshoper107_.jpg,Maize grasshoper
